pred_threshold,pixel_threshold,min_area,val_iou,val_dice,val_pixel_precision,val_pixel_recall,val_pixel_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_fp,val_fn,fp_rate,fn_rate,seg_score,cls_score,balanced_score,is_best_seg,is_best_cls,is_best_balanced
0.46000000834465027,1,340,0.6503229260300806,0.7881159690296742,0.7632721196333292,0.8146315227138132,0.7881159690296279,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7054401432299143,0.900566736145422,0.7365681247599004,False,False,False
0.46000000834465027,1,320,0.6503229260300806,0.7881159690296742,0.7632721196333292,0.8146315227138132,0.7881159690296279,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7054401432299143,0.900566736145422,0.7365681247599004,True,True,True
0.46000000834465027,1,380,0.6502213388287023,0.7880413657602796,0.7633673349767839,0.8143637336590905,0.7880413657602332,0.8990990990990991,0.845679012345679,0.9785714285714285,0.9072847682119205,50,6,0.18181818181818182,0.02142857142857143,0.7053493496013294,0.8975594123839158,0.7358822258372598,False,False,False
0.46000000834465027,1,300,0.6501799344924711,0.7880109567474554,0.7630751522024793,0.8146315227138132,0.7880109567474091,0.8972972972972973,0.8389057750759878,0.9857142857142858,0.9064039408866995,53,4,0.19272727272727272,0.014285714285714285,0.705312343394461,0.8972691023635999,0.7357243002686462,True,False,False
0.46000000834465027,1,280,0.6501129288531412,0.7879617418729555,0.76298285870944,0.8146315227138132,0.7879617418729091,0.8990990990990991,0.8393939393939394,0.9892857142857143,0.9081967213114754,53,3,0.19272727272727272,0.010714285714285714,0.7052524540610632,0.8995988220389859,0.736165969128258,True,True,True
0.46000000834465027,1,260,0.65004781730728,0.7879139143592303,0.762893177302882,0.8146315227138132,0.7879139143591839,0.8972972972972973,0.8368580060422961,0.9892857142857143,0.9067103109656302,54,3,0.19636363636363635,0.010714285714285714,0.7051942561280564,0.8979568288738341,0.7357499607807378,True,True,True
0.46000000834465027,1,240,0.6499883585902578,0.7878702358185925,0.7628112845460983,0.8146315227138132,0.7878702358185461,0.8954954954954955,0.8343373493975904,0.9892857142857143,0.9052287581699346,55,3,0.2,0.010714285714285714,0.705141109481588,0.8963188273572753,0.7353388129849259,True,True,True
0.46000000834465027,1,220,0.6498819241040565,0.7877920408842913,0.7626646983464413,0.8146315227138132,0.7877920408842449,0.8918918918918919,0.8293413173652695,0.9892857142857143,0.9022801302931596,57,3,0.20727272727272728,0.010714285714285714,0.7050459708161467,0.8930546837128367,0.7345277988778106,True,True,True
0.47999998927116394,1,340,0.6496808863464465,0.7876443156048901,0.7677423296149976,0.8086055893148996,0.7876443156048434,0.9009009009009009,0.8461538461538461,0.9821428571428571,0.9090909090909091,50,5,0.18181818181818182,0.017857142857142856,0.7048662580498202,0.8998918086418086,0.7359773506628716,False,False,False
0.47999998927116394,1,280,0.6496580241477359,0.7876275138701313,0.7676185274150088,0.8087075394626366,0.7876275138700846,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7048458200366903,0.900566736145422,0.7360807797414567,False,False,False
